day;type;value_buy;value_sell
1/12/2022;Oficial;166.00;175.00
1/12/2022;Blue;309.00;313.00
30/11/2022;Oficial;166.00;175.00
30/11/2022;Blue;310.00;314.00
29/11/2022;Oficial;166.00;174.00
29/11/2022;Blue;311.00;315.00
28/11/2022;Oficial;166.00;174.00
28/11/2022;Blue;314.00;318.00
25/11/2022;Oficial;164.00;172.00
25/11/2022;Blue;316.00;320.00
24/11/2022;Oficial;164.00;172.00
24/11/2022;Blue;315.00;319.00
23/11/2022;Oficial;164.00;172.00
23/11/2022;Blue;308.00;312.00
22/11/2022;Oficial;164.00;172.00
22/11/2022;Blue;304.00;308.00
21/11/2022;Oficial;162.00;170.00
21/11/2022;Blue;302.00;306.00
18/11/2022;Oficial;162.00;170.00
18/11/2022;Blue;302.00;306.00
17/11/2022;Oficial;162.00;170.00
17/11/2022;Blue;303.00;307.00
16/11/2022;Oficial;162.00;170.00
16/11/2022;Blue;304.00;308.00
15/11/2022;Oficial;161.00;169.00
15/11/2022;Blue;298.00;302.00
14/11/2022;Oficial;161.00;169.00
14/11/2022;Blue;290.00;294.00
11/11/2022;Oficial;160.00;168.00
11/11/2022;Blue;289.00;293.00
10/11/2022;Oficial;160.00;168.00
10/11/2022;Blue;288.00;292.00
9/11/2022;Oficial;159.00;167.00
9/11/2022;Blue;288.00;292.00
8/11/2022;Oficial;159.00;167.00
8/11/2022;Blue;287.00;291.00
7/11/2022;Oficial;158.00;166.00
7/11/2022;Blue;286.00;290.00
4/11/2022;Oficial;157.00;165.00
4/11/2022;Blue;285.00;289.00
3/11/2022;Oficial;157.00;165.00
3/11/2022;Blue;283.00;287.00
2/11/2022;Oficial;156.00;164.00
2/11/2022;Blue;287.00;291.00
1/11/2022;Oficial;156.00;164.00
1/11/2022;Blue;286.00;290.00
31/10/2022;Oficial;155.00;164.00
31/10/2022;Blue;286.00;290.00
28/10/2022;Oficial;155.00;163.00
28/10/2022;Blue;288.00;292.00
27/10/2022;Oficial;154.00;162.00
27/10/2022;Blue;287.00;291.00
26/10/2022;Oficial;154.00;162.00
26/10/2022;Blue;288.00;292.00
25/10/2022;Oficial;154.00;162.00
25/10/2022;Blue;289.00;293.00
24/10/2022;Oficial;154.00;162.00
24/10/2022;Blue;287.00;291.00
21/10/2022;Oficial;153.00;161.00
21/10/2022;Blue;287.00;291.00
20/10/2022;Oficial;152.00;160.00
20/10/2022;Blue;287.00;291.00
19/10/2022;Oficial;152.00;160.00
19/10/2022;Blue;288.00;292.00
18/10/2022;Oficial;152.00;160.00
18/10/2022;Blue;286.00;290.00
17/10/2022;Oficial;151.00;159.00
17/10/2022;Blue;283.00;287.00
14/10/2022;Oficial;150.00;158.00
14/10/2022;Blue;286.00;290.00
13/10/2022;Oficial;150.00;158.00
13/10/2022;Blue;287.00;291.00
12/10/2022;Oficial;150.00;158.00
12/10/2022;Blue;285.00;289.00
11/10/2022;Oficial;150.00;158.00
11/10/2022;Blue;276.00;280.00
10/10/2022;Oficial;148.00;156.00
10/10/2022;Blue;273.00;277.00
7/10/2022;Oficial;148.00;156.00
7/10/2022;Blue;273.00;277.00
6/10/2022;Oficial;148.00;156.00
6/10/2022;Blue;273.00;277.00
5/10/2022;Oficial;148.00;156.00
5/10/2022;Blue;278.00;282.00
4/10/2022;Oficial;148.00;156.00
4/10/2022;Blue;278.00;282.00
3/10/2022;Oficial;147.00;155.00
3/10/2022;Blue;280.00;284.00
30/9/2022;Oficial;146.00;154.00
30/9/2022;Blue;284.00;288.00
29/9/2022;Oficial;146.00;154.00
29/9/2022;Blue;284.00;288.00
28/9/2022;Oficial;146.00;154.00
28/9/2022;Blue;286.00;290.00
27/9/2022;Oficial;145.00;153.00
27/9/2022;Blue;286.00;290.00
26/9/2022;Oficial;145.00;153.00
26/9/2022;Blue;282.00;286.00
23/9/2022;Oficial;144.00;152.00
23/9/2022;Blue;283.00;287.00
22/9/2022;Oficial;144.00;152.00
22/9/2022;Blue;281.00;285.00
21/9/2022;Oficial;144.00;152.00
21/9/2022;Blue;283.00;287.00
20/9/2022;Oficial;143.00;151.00
20/9/2022;Blue;283.00;287.00
19/9/2022;Oficial;143.00;151.00
19/9/2022;Blue;273.00;277.00
16/9/2022;Oficial;142.00;150.00
16/9/2022;Blue;273.00;277.00
15/9/2022;Oficial;144.00;150.00
15/9/2022;Blue;272.00;276.00
14/9/2022;Oficial;144.00;150.00
14/9/2022;Blue;273.00;277.00
13/9/2022;Oficial;144.00;150.00
13/9/2022;Blue;269.00;273.00
12/9/2022;Oficial;143.00;149.00
12/9/2022;Blue;268.00;272.00
9/9/2022;Oficial;142.00;148.00
9/9/2022;Blue;270.00;274.00
8/9/2022;Oficial;142.00;148.00
8/9/2022;Blue;276.00;280.00
7/9/2022;Oficial;142.00;148.00
7/9/2022;Blue;280.00;284.00
6/9/2022;Oficial;141.00;147.00
6/9/2022;Blue;272.00;276.00
5/9/2022;Oficial;141.00;147.00
5/9/2022;Blue;266.00;270.00
2/9/2022;Oficial;140.00;146.00
2/9/2022;Blue;280.00;285.00
1/9/2022;Oficial;140.00;146.00
1/9/2022;Blue;280.00;285.00
31/8/2022;Oficial;140.00;146.00
31/8/2022;Blue;285.00;290.00
30/8/2022;Oficial;140.00;146.00
30/8/2022;Blue;286.00;291.00
29/8/2022;Oficial;139.00;145.00
29/8/2022;Blue;287.00;292.00
26/8/2022;Oficial;139.00;145.00
26/8/2022;Blue;288.00;292.00
25/8/2022;Oficial;139.00;145.00
25/8/2022;Blue;288.00;293.00
24/8/2022;Oficial;138.00;144.00
24/8/2022;Blue;290.00;295.00
23/8/2022;Oficial;138.00;144.00
23/8/2022;Blue;292.00;297.00
22/8/2022;Oficial;138.00;144.00
22/8/2022;Blue;287.00;292.00
19/8/2022;Oficial;137.00;143.00
19/8/2022;Blue;290.00;295.00
18/8/2022;Oficial;136.00;142.00
18/8/2022;Blue;288.00;293.00
17/8/2022;Oficial;137.00;143.00
17/8/2022;Blue;287.00;292.00
16/8/2022;Oficial;136.00;142.00
16/8/2022;Blue;286.00;291.00
15/8/2022;Oficial;136.00;142.00
15/8/2022;Blue;285.00;295.00
12/8/2022;Oficial;136.00;142.00
12/8/2022;Blue;285.00;295.00
11/8/2022;Oficial;135.00;141.00
11/8/2022;Blue;287.00;297.00
10/8/2022;Oficial;135.00;141.00
10/8/2022;Blue;285.00;295.00
9/8/2022;Oficial;135.00;141.00
9/8/2022;Blue;283.00;293.00
8/8/2022;Oficial;134.00;140.00
8/8/2022;Blue;282.00;292.00
5/8/2022;Oficial;134.00;140.00
5/8/2022;Blue;283.00;293.00
4/8/2022;Oficial;134.00;140.00
4/8/2022;Blue;281.00;291.00
3/8/2022;Oficial;133.00;139.00
3/8/2022;Blue;288.00;298.00
2/8/2022;Oficial;133.00;139.00
2/8/2022;Blue;281.00;291.00
1/8/2022;Oficial;133.00;139.00
1/8/2022;Blue;272.00;282.00
29/7/2022;Oficial;132.00;138.00
29/7/2022;Blue;286.00;296.00
28/7/2022;Oficial;132.00;138.00
28/7/2022;Blue;304.00;314.00
27/7/2022;Oficial;132.00;138.00
27/7/2022;Blue;316.00;326.00
26/7/2022;Oficial;131.00;137.00
26/7/2022;Blue;313.00;323.00
25/7/2022;Oficial;131.00;137.00
25/7/2022;Blue;312.00;322.00
22/7/2022;Oficial;131.00;137.00
22/7/2022;Blue;328.00;338.00
21/7/2022;Oficial;130.00;136.00
21/7/2022;Blue;327.00;337.00
20/7/2022;Oficial;130.00;136.00
20/7/2022;Blue;307.00;317.00
19/7/2022;Oficial;130.00;136.00
19/7/2022;Blue;291.00;301.00
18/7/2022;Oficial;130.00;136.00
18/7/2022;Blue;281.00;291.00
15/7/2022;Oficial;129.00;135.00
15/7/2022;Blue;283.00;293.00
14/7/2022;Oficial;129.00;135.00
14/7/2022;Blue;279.00;289.00
13/7/2022;Oficial;129.00;135.00
13/7/2022;Blue;273.00;283.00
12/7/2022;Oficial;129.00;135.00
12/7/2022;Blue;262.00;272.00
11/7/2022;Oficial;129.00;135.00
11/7/2022;Blue;258.00;268.00
8/7/2022;Oficial;128.00;134.00
8/7/2022;Blue;263.00;273.00
7/7/2022;Oficial;127.00;133.00
7/7/2022;Blue;247.00;257.00
6/7/2022;Oficial;127.00;133.00
6/7/2022;Blue;245.00;255.00
5/7/2022;Oficial;127.00;133.00
5/7/2022;Blue;242.00;252.00
4/7/2022;Oficial;126.00;132.00
4/7/2022;Blue;250.00;260.00
1/7/2022;Oficial;125.00;131.00
1/7/2022;Blue;235.00;239.00
30/6/2022;Oficial;124.00;130.00
30/6/2022;Blue;234.00;238.00
29/6/2022;Oficial;124.00;130.00
29/6/2022;Blue;235.00;239.00
28/6/2022;Oficial;124.00;130.00
28/6/2022;Blue;235.00;239.00
27/6/2022;Oficial;124.00;130.00
27/6/2022;Blue;228.00;232.00
24/6/2022;Oficial;123.00;129.00
24/6/2022;Blue;222.00;226.00
23/6/2022;Oficial;123.00;129.00
23/6/2022;Blue;220.00;224.00
22/6/2022;Oficial;123.00;129.00
22/6/2022;Blue;220.00;224.00
21/6/2022;Oficial;123.00;129.00
21/6/2022;Blue;216.00;220.00
20/6/2022;Oficial;122.00;128.00
20/6/2022;Blue;212.00;216.00
17/6/2022;Oficial;122.00;128.00
17/6/2022;Blue;212.00;216.00
16/6/2022;Oficial;122.00;128.00
16/6/2022;Blue;212.00;216.00
15/6/2022;Oficial;122.00;128.00
15/6/2022;Blue;213.00;217.00
14/6/2022;Oficial;122.00;128.00
14/6/2022;Blue;220.00;224.00
13/6/2022;Oficial;122.00;128.00
13/6/2022;Blue;212.00;216.00
10/6/2022;Oficial;121.00;127.00
10/6/2022;Blue;206.00;210.00
9/6/2022;Oficial;121.00;127.00
9/6/2022;Blue;204.00;208.00
8/6/2022;Oficial;121.00;127.00
8/6/2022;Blue;204.00;208.00
7/6/2022;Oficial;121.00;127.00
7/6/2022;Blue;202.00;206.00
6/6/2022;Oficial;121.00;127.00
6/6/2022;Blue;201.00;205.00
3/6/2022;Oficial;120.00;126.00
3/6/2022;Blue;201.00;205.00
2/6/2022;Oficial;120.00;126.00
2/6/2022;Blue;202.00;206.00
1/6/2022;Oficial;120.00;126.00
1/6/2022;Blue;202.00;206.00
31/5/2022;Oficial;119.00;125.00
31/5/2022;Blue;203.00;206.00
30/5/2022;Oficial;119.00;125.00
30/5/2022;Blue;202.00;206.00
27/5/2022;Oficial;119.00;125.00
27/5/2022;Blue;202.00;206.00
26/5/2022;Oficial;119.00;125.00
26/5/2022;Blue;203.00;207.00
25/5/2022;Oficial;118.00;124.00
25/5/2022;Blue;204.00;208.00
24/5/2022;Oficial;118.00;124.00
24/5/2022;Blue;204.00;208.00
23/5/2022;Oficial;118.00;124.00
23/5/2022;Blue;202.00;206.00
20/5/2022;Oficial;118.00;124.00
20/5/2022;Blue;201.00;204.00
19/5/2022;Oficial;118.00;124.00
19/5/2022;Blue;202.00;206.00
18/5/2022;Oficial;118.00;124.00
18/5/2022;Blue;204.00;208.00
17/5/2022;Oficial;118.00;124.00
17/5/2022;Blue;204.00;208.00
16/5/2022;Oficial;117.00;123.00
16/5/2022;Blue;201.00;205.00
13/5/2022;Oficial;117.00;123.00
13/5/2022;Blue;199.00;203.00
12/5/2022;Oficial;117.00;123.00
12/5/2022;Blue;200.00;204.00
11/5/2022;Oficial;116.00;122.00
11/5/2022;Blue;201.00;205.00
10/5/2022;Oficial;116.00;122.00
10/5/2022;Blue;198.00;202.00
9/5/2022;Oficial;116.00;122.00
9/5/2022;Blue;198.00;202.00
6/5/2022;Oficial;116.00;122.00
6/5/2022;Blue;197.00;201.00
5/5/2022;Oficial;116.00;122.00
5/5/2022;Blue;198.00;202.00
4/5/2022;Oficial;115.00;121.00
4/5/2022;Blue;197.00;201.00
3/5/2022;Oficial;115.00;121.00
3/5/2022;Blue;200.00;204.00
2/5/2022;Oficial;115.00;121.00
2/5/2022;Blue;197.00;201.00
29/4/2022;Oficial;115.00;121.00
29/4/2022;Blue;196.00;200.00
28/4/2022;Oficial;114.00;120.00
28/4/2022;Blue;200.00;204.00
27/4/2022;Oficial;114.00;120.00
27/4/2022;Blue;202.00;206.00
26/4/2022;Oficial;114.00;120.00
26/4/2022;Blue;208.00;212.00
25/4/2022;Oficial;114.00;120.00
25/4/2022;Blue;202.00;206.00
22/4/2022;Oficial;114.00;120.00
22/4/2022;Blue;199.00;203.00
21/4/2022;Oficial;114.00;120.00
21/4/2022;Blue;198.00;202.00
20/4/2022;Oficial;113.00;119.00
20/4/2022;Blue;196.00;200.00
19/4/2022;Oficial;113.00;119.00
19/4/2022;Blue;194.00;198.00
18/4/2022;Oficial;113.00;119.00
18/4/2022;Blue;191.00;195.00
15/4/2022;Oficial;112.00;118.00
15/4/2022;Blue;191.00;195.00
14/4/2022;Oficial;112.00;118.00
14/4/2022;Blue;191.00;195.00
13/4/2022;Oficial;112.00;118.00
13/4/2022;Blue;191.00;195.00
12/4/2022;Oficial;112.00;118.00
12/4/2022;Blue;191.00;195.00
11/4/2022;Oficial;112.00;118.00
11/4/2022;Blue;191.00;195.00
8/4/2022;Oficial;112.00;118.00
8/4/2022;Blue;192.00;196.00
7/4/2022;Oficial;112.00;118.00
7/4/2022;Blue;192.00;196.00
6/4/2022;Oficial;111.00;117.00
6/4/2022;Blue;192.00;196.00
5/4/2022;Oficial;111.00;117.00
5/4/2022;Blue;192.00;196.00
4/4/2022;Oficial;111.00;117.00
4/4/2022;Blue;195.00;199.00
1/4/2022;Oficial;111.00;117.00
1/4/2022;Blue;196.00;200.00
31/3/2022;Oficial;110.00;116.00
31/3/2022;Blue;196.00;200.00
30/3/2022;Oficial;110.00;116.00
30/3/2022;Blue;197.00;201.00
29/3/2022;Oficial;110.00;116.00
29/3/2022;Blue;196.00;200.00
28/3/2022;Oficial;110.00;116.00
28/3/2022;Blue;196.00;200.00
25/3/2022;Oficial;110.00;116.00
25/3/2022;Blue;198.00;202.00
24/3/2022;Oficial;110.00;116.00
24/3/2022;Blue;197.00;201.00
23/3/2022;Oficial;110.00;116.00
23/3/2022;Blue;197.00;201.00
22/3/2022;Oficial;109.00;115.00
22/3/2022;Blue;197.00;201.00
21/3/2022;Oficial;109.00;115.00
21/3/2022;Blue;198.00;202.00
18/3/2022;Oficial;109.00;115.00
18/3/2022;Blue;198.00;202.00
17/3/2022;Oficial;109.00;115.00
17/3/2022;Blue;198.00;202.00
16/3/2022;Oficial;109.00;115.00
16/3/2022;Blue;198.00;202.00
15/3/2022;Oficial;109.00;115.00
15/3/2022;Blue;196.00;200.00
14/3/2022;Oficial;109.00;115.00
14/3/2022;Blue;196.00;200.00
11/3/2022;Oficial;108.00;114.00
11/3/2022;Blue;198.00;202.00
10/3/2022;Oficial;108.00;114.00
10/3/2022;Blue;199.00;203.00
9/3/2022;Oficial;108.00;114.00
9/3/2022;Blue;200.00;204.00
8/3/2022;Oficial;108.00;114.00
8/3/2022;Blue;198.00;202.00
7/3/2022;Oficial;108.00;114.00
7/3/2022;Blue;197.00;201.00
4/3/2022;Oficial;108.00;114.00
4/3/2022;Blue;197.00;201.00
3/3/2022;Oficial;107.00;113.00
3/3/2022;Blue;200.00;204.00
2/3/2022;Oficial;107.00;113.00
2/3/2022;Blue;202.00;206.00
1/3/2022;Oficial;107.00;113.00
1/3/2022;Blue;207.00;211.00
28/2/2022;Oficial;107.00;113.00
28/2/2022;Blue;207.00;211.00
25/2/2022;Oficial;107.00;113.00
25/2/2022;Blue;207.00;211.00
24/2/2022;Oficial;107.00;113.00
24/2/2022;Blue;206.00;210.00
23/2/2022;Oficial;107.00;113.00
23/2/2022;Blue;206.00;210.00
22/2/2022;Oficial;107.00;113.00
22/2/2022;Blue;206.00;210.00
21/2/2022;Oficial;107.00;113.00
21/2/2022;Blue;208.00;212.00
18/2/2022;Oficial;106.00;112.00
18/2/2022;Blue;207.00;211.00
17/2/2022;Oficial;106.00;112.00
17/2/2022;Blue;210.00;214.00
16/2/2022;Oficial;106.00;112.00
16/2/2022;Blue;211.00;215.00
15/2/2022;Oficial;106.00;112.00
15/2/2022;Blue;211.00;215.00
14/2/2022;Oficial;106.00;112.00
14/2/2022;Blue;211.00;215.00
11/2/2022;Oficial;106.00;112.00
11/2/2022;Blue;210.00;216.00
10/2/2022;Oficial;106.00;112.00
10/2/2022;Blue;212.00;216.00
9/2/2022;Oficial;106.00;112.00
9/2/2022;Blue;213.00;217.00
8/2/2022;Oficial;105.00;111.00
8/2/2022;Blue;211.00;215.00
7/2/2022;Oficial;105.00;111.00
7/2/2022;Blue;210.00;214.00
4/2/2022;Oficial;105.00;111.00
4/2/2022;Blue;210.00;214.00
3/2/2022;Oficial;105.00;111.00
3/2/2022;Blue;212.00;216.00
2/2/2022;Oficial;105.00;111.00
2/2/2022;Blue;212.00;216.00
1/2/2022;Oficial;105.00;111.00
1/2/2022;Blue;210.00;214.00
31/1/2022;Oficial;105.00;111.00
31/1/2022;Blue;209.00;213.00
28/1/2022;Oficial;105.00;111.00
28/1/2022;Blue;208.00;212.00
27/1/2022;Oficial;104.00;110.00
27/1/2022;Blue;218.00;222.00
26/1/2022;Oficial;104.00;110.00
26/1/2022;Blue;217.00;221.00
25/1/2022;Oficial;104.00;110.00
25/1/2022;Blue;216.00;220.00
24/1/2022;Oficial;104.00;110.00
24/1/2022;Blue;215.00;219.00
21/1/2022;Oficial;104.00;110.00
21/1/2022;Blue;215.00;219.00
20/1/2022;Oficial;104.00;110.00
20/1/2022;Blue;210.00;214.00
19/1/2022;Oficial;104.00;110.00
19/1/2022;Blue;209.00;213.00
18/1/2022;Oficial;104.00;110.00
18/1/2022;Blue;207.00;211.00
17/1/2022;Oficial;103.00;109.00
17/1/2022;Blue;205.00;209.00
14/1/2022;Oficial;103.00;109.00
14/1/2022;Blue;206.00;210.00
13/1/2022;Oficial;103.00;109.00
13/1/2022;Blue;206.00;210.00
12/1/2022;Oficial;103.00;109.00
12/1/2022;Blue;204.00;208.00
11/1/2022;Oficial;103.00;109.00
11/1/2022;Blue;205.00;209.00
10/1/2022;Oficial;103.00;109.00
10/1/2022;Blue;202.00;206.00
7/1/2022;Oficial;103.00;109.00
7/1/2022;Blue;204.00;208.00
6/1/2022;Oficial;103.00;109.00
6/1/2022;Blue;204.00;208.00
5/1/2022;Oficial;103.00;109.00
5/1/2022;Blue;203.00;207.00
4/1/2022;Oficial;103.00;109.00
4/1/2022;Blue;202.00;206.00
3/1/2022;Oficial;102.00;108.00
3/1/2022;Blue;202.00;206.00
31/12/2021;Oficial;102.00;108.00
31/12/2021;Blue;204.00;208.00
30/12/2021;Oficial;102.00;108.00
30/12/2021;Blue;204.00;208.00
29/12/2021;Oficial;102.00;108.00
29/12/2021;Blue;205.00;209.00
28/12/2021;Oficial;102.00;108.00
28/12/2021;Blue;202.00;206.00
27/12/2021;Oficial;102.00;108.00
27/12/2021;Blue;200.00;204.00
24/12/2021;Oficial;102.00;108.00
24/12/2021;Blue;200.00;204.00
23/12/2021;Oficial;102.00;108.00
23/12/2021;Blue;200.00;204.00
22/12/2021;Oficial;102.00;108.00
22/12/2021;Blue;196.00;200.00
21/12/2021;Oficial;102.00;108.00
21/12/2021;Blue;195.00;199.00
20/12/2021;Oficial;102.00;108.00
20/12/2021;Blue;196.00;200.00
17/12/2021;Oficial;102.00;108.00
17/12/2021;Blue;196.00;200.00
16/12/2021;Oficial;102.00;108.00
16/12/2021;Blue;194.00;198.00
15/12/2021;Oficial;102.00;108.00
15/12/2021;Blue;194.00;198.00
14/12/2021;Oficial;101.00;107.00
14/12/2021;Blue;192.00;196.00
13/12/2021;Oficial;101.00;107.00
13/12/2021;Blue;192.00;196.00
10/12/2021;Oficial;101.00;107.00
10/12/2021;Blue;192.00;196.00
9/12/2021;Oficial;101.00;107.00
9/12/2021;Blue;192.00;196.00
8/12/2021;Oficial;101.00;107.00
8/12/2021;Blue;194.00;198.00
7/12/2021;Oficial;101.00;107.00
7/12/2021;Blue;194.00;198.00
6/12/2021;Oficial;101.00;107.00
6/12/2021;Blue;195.00;199.00
3/12/2021;Oficial;101.00;107.00
3/12/2021;Blue;196.00;200.00
2/12/2021;Oficial;101.00;107.00
2/12/2021;Blue;196.00;200.00
1/12/2021;Oficial;101.00;107.00
1/12/2021;Blue;196.00;200.00
30/11/2021;Oficial;100.00;106.00
30/11/2021;Blue;198.00;202.00
29/11/2021;Oficial;100.00;106.00
29/11/2021;Blue;197.00;201.00
26/11/2021;Oficial;100.00;106.00
26/11/2021;Blue;198.00;202.00
25/11/2021;Oficial;100.00;106.00
25/11/2021;Blue;197.00;201.00
24/11/2021;Oficial;100.00;106.00
24/11/2021;Blue;196.00;200.00
23/11/2021;Oficial;100.00;106.00
23/11/2021;Blue;197.00;201.00
22/11/2021;Oficial;100.00;106.00
22/11/2021;Blue;198.00;202.00
19/11/2021;Oficial;100.00;106.00
19/11/2021;Blue;198.00;202.00
18/11/2021;Oficial;100.00;106.00
18/11/2021;Blue;197.00;201.00
17/11/2021;Oficial;100.00;106.00
17/11/2021;Blue;198.00;202.00
16/11/2021;Oficial;100.00;106.00
16/11/2021;Blue;196.00;200.00
15/11/2021;Oficial;100.00;106.00
15/11/2021;Blue;196.00;200.00
12/11/2021;Oficial;100.00;106.00
12/11/2021;Blue;196.00;200.00
11/11/2021;Oficial;101.00;106.00
11/11/2021;Blue;202.00;206.00
10/11/2021;Oficial;100.00;106.00
10/11/2021;Blue;201.00;205.00
9/11/2021;Oficial;100.00;106.00
9/11/2021;Blue;196.00;200.00
8/11/2021;Oficial;100.00;106.00
8/11/2021;Blue;195.00;199.00
5/11/2021;Oficial;99.00;105.00
5/11/2021;Blue;195.00;199.00
4/11/2021;Oficial;99.00;105.00
4/11/2021;Blue;195.00;199.00
3/11/2021;Oficial;99.00;105.00
3/11/2021;Blue;195.00;199.00
2/11/2021;Oficial;99.00;105.00
2/11/2021;Blue;194.00;198.00
1/11/2021;Oficial;99.00;105.00
1/11/2021;Blue;192.00;196.00
29/10/2021;Oficial;99.00;105.00
29/10/2021;Blue;194.00;198.00
28/10/2021;Oficial;99.00;105.00
28/10/2021;Blue;194.00;198.00
27/10/2021;Oficial;99.00;105.00
27/10/2021;Blue;193.00;197.00
26/10/2021;Oficial;99.00;105.00
26/10/2021;Blue;192.00;196.00
25/10/2021;Oficial;99.00;105.00
25/10/2021;Blue;192.00;194.00
22/10/2021;Oficial;99.00;105.00
22/10/2021;Blue;191.00;195.00
21/10/2021;Oficial;99.00;105.00
21/10/2021;Blue;187.00;191.00
20/10/2021;Oficial;99.00;105.00
20/10/2021;Blue;184.00;188.00
19/10/2021;Oficial;99.00;105.00
19/10/2021;Blue;183.00;187.00
18/10/2021;Oficial;99.00;105.00
18/10/2021;Blue;182.00;186.00
15/10/2021;Oficial;99.00;105.00
15/10/2021;Blue;182.00;186.00
14/10/2021;Oficial;99.00;105.00
14/10/2021;Blue;181.00;185.00
13/10/2021;Oficial;99.00;105.00
13/10/2021;Blue;181.00;185.00
12/10/2021;Oficial;98.00;104.00
12/10/2021;Blue;181.00;185.00
11/10/2021;Oficial;99.00;105.00
11/10/2021;Blue;180.00;184.00
8/10/2021;Oficial;99.00;105.00
8/10/2021;Blue;180.00;184.00
7/10/2021;Oficial;99.00;105.00
7/10/2021;Blue;180.00;184.00
6/10/2021;Oficial;99.00;105.00
6/10/2021;Blue;182.00;186.00
5/10/2021;Oficial;99.00;105.00
5/10/2021;Blue;181.00;185.00
4/10/2021;Oficial;98.00;104.00
4/10/2021;Blue;181.00;185.00
1/10/2021;Oficial;98.00;104.00
1/10/2021;Blue;182.00;186.00
30/9/2021;Oficial;98.00;104.00
30/9/2021;Blue;182.00;186.00
29/9/2021;Oficial;98.00;104.00
29/9/2021;Blue;183.00;187.00
28/9/2021;Oficial;98.00;104.00
28/9/2021;Blue;183.00;187.00
27/9/2021;Oficial;98.00;104.00
27/9/2021;Blue;182.00;186.00
24/9/2021;Oficial;98.00;104.00
24/9/2021;Blue;182.00;186.00
23/9/2021;Oficial;98.00;104.00
23/9/2021;Blue;181.00;185.00
22/9/2021;Oficial;98.00;104.00
22/9/2021;Blue;181.00;185.00
21/9/2021;Oficial;98.00;104.00
21/9/2021;Blue;180.00;184.00
20/9/2021;Oficial;98.00;104.00
20/9/2021;Blue;180.00;184.00
17/9/2021;Oficial;98.00;104.00
17/9/2021;Blue;181.00;185.00
16/9/2021;Oficial;98.00;104.00
16/9/2021;Blue;182.00;186.00
15/9/2021;Oficial;98.00;104.00
15/9/2021;Blue;181.00;185.00
14/9/2021;Oficial;98.00;104.00
14/9/2021;Blue;178.00;182.00
13/9/2021;Oficial;98.00;104.00
13/9/2021;Blue;178.00;182.00
10/9/2021;Oficial;98.00;104.00
10/9/2021;Blue;181.00;185.00
9/9/2021;Oficial;98.00;104.00
9/9/2021;Blue;182.00;186.00
8/9/2021;Oficial;98.00;104.00
8/9/2021;Blue;183.00;187.00
7/9/2021;Oficial;97.00;103.00
7/9/2021;Blue;178.00;182.00
6/9/2021;Oficial;97.00;103.00
6/9/2021;Blue;178.00;182.00
3/9/2021;Oficial;97.00;103.00
3/9/2021;Blue;176.00;181.00
2/9/2021;Oficial;97.00;103.00
2/9/2021;Blue;176.00;180.00
1/9/2021;Oficial;97.00;103.00
1/9/2021;Blue;176.00;180.00
31/8/2021;Oficial;97.00;103.00
31/8/2021;Blue;176.00;182.00
30/8/2021;Oficial;97.00;103.00
30/8/2021;Blue;177.00;182.00
27/8/2021;Oficial;97.00;103.00
27/8/2021;Blue;176.00;182.00
26/8/2021;Oficial;97.00;103.00
26/8/2021;Blue;176.00;182.00
25/8/2021;Oficial;97.00;103.00
25/8/2021;Blue;176.00;182.00
24/8/2021;Oficial;97.00;103.00
24/8/2021;Blue;177.00;182.00
23/8/2021;Oficial;97.00;103.00
23/8/2021;Blue;177.00;182.00
20/8/2021;Oficial;97.00;103.00
20/8/2021;Blue;177.00;182.00
19/8/2021;Oficial;97.00;103.00
19/8/2021;Blue;176.00;182.00
18/8/2021;Oficial;97.00;103.00
18/8/2021;Blue;177.00;182.00
17/8/2021;Oficial;97.00;103.00
17/8/2021;Blue;178.00;183.00
16/8/2021;Oficial;97.00;103.00
16/8/2021;Blue;177.00;182.00
13/8/2021;Oficial;97.00;103.00
13/8/2021;Blue;177.00;182.00
12/8/2021;Oficial;96.00;102.00
12/8/2021;Blue;174.00;178.00
11/8/2021;Oficial;96.00;102.00
11/8/2021;Blue;173.00;178.00
10/8/2021;Oficial;96.00;102.00
10/8/2021;Blue;174.00;178.00
9/8/2021;Oficial;96.00;102.00
9/8/2021;Blue;174.00;179.00
6/8/2021;Oficial;96.00;102.00
6/8/2021;Blue;174.00;178.00
5/8/2021;Oficial;96.00;102.00
5/8/2021;Blue;174.00;180.00
4/8/2021;Oficial;96.00;102.00
4/8/2021;Blue;176.00;180.00
3/8/2021;Oficial;96.00;102.00
3/8/2021;Blue;176.00;180.00
2/8/2021;Oficial;96.00;102.00
2/8/2021;Blue;176.00;180.00
30/7/2021;Oficial;96.00;102.00
30/7/2021;Blue;176.00;180.00
29/7/2021;Oficial;96.00;102.00
29/7/2021;Blue;175.00;180.00
28/7/2021;Oficial;96.00;102.00
28/7/2021;Blue;175.00;180.00
27/7/2021;Oficial;96.00;102.00
27/7/2021;Blue;178.00;183.00
26/7/2021;Oficial;96.00;102.00
26/7/2021;Blue;179.00;184.00
23/7/2021;Oficial;96.00;102.00
23/7/2021;Blue;180.00;185.00
22/7/2021;Oficial;96.00;102.00
22/7/2021;Blue;180.00;184.00
21/7/2021;Oficial;96.00;102.00
21/7/2021;Blue;178.00;183.00
20/7/2021;Oficial;96.00;102.00
20/7/2021;Blue;177.00;182.00
19/7/2021;Oficial;96.00;102.00
